id,rle_mask
1637d12136,41 61 142 61 242 62 343 62 443 63 543 64 644 64 744 65 846 64 947 64 1048 64 1149 64 1249 65 1349 66 1448 68 1548 69 1647 71 1747 72 1846 74 1946 75 2046 76 2145 78 2245 79 2345 80 2445 81 2546 81 2647 81 2748 81 2850 80 2951 80 3052 80 3153 80 3254 80 3355 80 3455 81 3555 82 3654 84 3754 85 3854 86 3955 86 4056 86 4158 85 4260 84 4362 83 4463 83 4564 83 4664 84 4765 84 4866 84 4966 85 5067 85 5168 85 5269 85 5371 84 5472 84 5574 83 5676 82 5778 81 5880 80 5982 79 6084 78 6186 77 6287 77 6387 78 6487 79 6588 79 6688 80 6789 80 6890 80 6992 79 7094 78 7197 76 7300 74 7402 73 7503 73 7603 74 7704 74 7805 74 7906 74 8006 75 8107 75 8207 76 8308 76 8408 77 8508 78 8608 79 8708 80 8808 81 8909 81 9010 81 9112 80 9213 80 9315 79 9416 79 9517 79 9617 80 9717 81 9818 81 9918 82 10019 82 10120 82
163dbc14cd,3232 1 3332 2 3432 3 3532 4 3632 5 3732 6 3832 7 3933 7 4033 8 4133 9 4234 9 4334 10 4435 10 4536 10 4637 10 4738 10 4838 11 4939 11 5039 12 5139 13 5239 14 5339 15 5439 16 5539 17 5639 18 5738 20 5838 21 5938 22 6037 24 6135 27 6234 29 6333 31 6432 33 6531 35 6630 37 6730 38 6829 40 6929 41 7028 43 7127 45 7226 47 7325 49 7424 51 7523 53 7621 56 7719 59 7818 61 7916 64 8015 66 8112 70 8209 74 8306 78 8401 84 8497 89 8592 95 8688 1406 10098 95 10200 2
164999db81,5 97 107 96 211 93 316 89 420 86 524 83 629 79 733 76 836 74 941 70 1047 65 1151 62 1254 60 1358 57 1461 55 1565 52 1668 50 1773 46 1877 43 1980 41 2083 39 2186 37 2289 35 2392 33 2495 31 2598 29 2701 27 2803 26 2905 25 3007 24 3109 23 3211 22 3313 21 3415 20 3516 20 3618 19 3720 18 3822 17 3925 15 4027 14 4129 13 4231 12 4333 11 4435 10 4537 9 4639 8 4741 7 4842 7 4944 6 5046 5 5148 4 5249 4 5351 3 5453 2 8886 3 8984 6 9083 8 9182 10 9282 11 9381 13 9479 16 9576 20 9675 22 9773 25 9872 27 9971 29 10071 30 10171 31
164a29c9f8,4950 5 5051 12 5152 18 5253 27 5354 35 5455 45 5556 52 5657 61 5758 68 5859 79 5960 85 6061 96 6162 4040
164de10f56,1 6464 6466 100 6571 96 6673 95 6775 94 6879 91 6988 1 7001 70 7107 65 7219 54 7330 27 7367 7 7445 9
164e2232cf,1 5351 5354 97 5455 96 5556 95 5657 94 5758 93 5859 92 5960 92 6061 91 6162 90 6263 89 6364 87 6465 86 6566 84 6667 83 6768 81 6869 79 6970 78 7071 77 7172 76 7273 75 7374 74 7475 73 7576 72 7677 71 7778 71 7879 70 7980 69 8081 69 8182 68 8283 67 8384 67 8485 66 8586 65 8687 65 8788 64 8889 64 8990 63 9091 63 9192 63 9293 62 9394 62 9495 62 9596 61 9697 61 9798 61 9899 60 10000 60 10101 60
16531b343c,100 2 201 2 303 1 2018 3 2115 7 2213 10 2308 16 2398 27 2494 32 2588 39 2681 47 2778 51 2876 54 2975 56 3075 57 3175 58 3275 59 3375 60 3475 61 3575 62 3673 65 3772 67 3871 69 3970 71 4069 73 4170 73 4271 73 4371 74 4471 75 4572 75 4672 76 4773 76 4873 77 4974 77 5075 77 5177 76 5278 76 5380 75 5482 74 5584 73 5686 72 5787 72 5889 71 5991 70 6092 70 6194 69 6298 66 6402 63 6506 60 6611 56 6715 53 6817 52 6919 51 7020 51 7121 51 7222 51 7323 51 7424 51 7525 51 7625 52 7727 51 7828 51 7932 48 8037 44 8142 40 8246 37 8350 34 8456 29 8560 26 8663 24 8765 23 8868 21 8971 19 9073 18 9176 16 9279 14 9382 12 9484 11 9587 9 9690 7 9793 5 9895 4 9998 2
165968e004,39 63 139 64 240 64 340 65 441 65 542 65 642 66 742 67 843 67 943 68 1043 69 1142 71 1242 72 1343 72 1443 73 1543 74 1644 74 1744 75 1845 75 1946 75 2047 75 2148 75 2249 75 2351 74 2452 74 2553 74 2654 74 2755 74 2857 73 2958 73 3058 74 3159 74 3259 75 3359 76 3460 76 3560 77 3660 78 3760 79 3861 79 3961 80 4062 80 4162 81 4263 81 4363 82 4463 83 4563 84 4663 85 4763 86 4864 86 4964 87 5065 87 5166 87 5266 88 5366 89 5466 90 5566 91 5666 92 5766 93 5867 93 5967 94 6067 95 6167 96 6267 97 6367 98 6466 2017 8485 97 8586 96 8687 96 8788 95 8889 95 8990 94 9091 93 9192 92 9293 91 9394 89 9495 87 9596 85 9697 83 9798 81 9899 79 10000 78 10101 77
165ec2acbb,1 707 711 98 814 96 917 94 1022 90 1130 83 1234 80 1340 2 1344 71 1451 65 1556 61 1663 55 1767 52 1872 48 1978 43 2084 38 2190 33 2295 29 2399 26 2502 24 2606 21 2708 20 2811 18 2914 16 3016 15 3119 13 3221 12 3324 10 3426 9 3529 7 3631 6 3733 5 3836 3 3938 2
165ec50967,60 42 160 43 260 44 359 46 456 50 553 54 647 61 744 65 839 71 939 72 1040 72 1141 72 1242 72 1342 73 1442 74 1541 76 1640 78 1740 79 1839 81 1938 83 2036 86 2135 88 2235 89 2335 90 2435 91 2534 93 2633 95 2731 300 3033 97 3136 94 3240 89 3344 85 3449 80 3555 74 3662 66 3773 55 3877 51 3982 46 4085 43 4188 40 4290 37 4392 34 4492 34 4592 33 4692 34 4791 36 4889 39 4987 41 5085 44 5182 47 5281 47 5380 48 5479 47 5579 46 5680 43 5780 42 5880 39 5980 35 6079 33 6178 32 6278 32 6377 33 6477 33 6578 33 6679 32 6779 32 6880 31 6980 32 7079 34 7178 35 7277 37 7376 39 7475 41 7576 40 7677 40 7778 39 7879 38 7980 37 8081 36 8182 36 8283 36 8384 36 8485 36 8586 36 8687 35 8788 35 8889 34 8990 33 9091 32 9192 31 9293 30 9394 29 9495 27 9596 26 9697 24 9798 23 9899 21 10000 20 10101 19
16924862c6,395 10 488 18 584 23 680 28 779 30 878 32 976 35 1073 39 1168 45 1231 7 1241 11 1260 54 1315 602 1920 92 2021 75 2122 64 2223 59
1695784a24,59 43 160 43 261 43 362 43 464 42 565 42 666 42 768 41 869 41 970 41 1072 40 1173 40 1275 39 1377 38 1478 38 1580 37 1681 37 1782 37 1884 36 1985 36 2086 36 2186 37 2287 37 2387 38 2487 39 2588 39 2688 40 2789 40 2890 40 2991 40 3092 40 3193 40 3294 40 3396 39 3497 39 3598 39 3700 38 3801 38 3902 38 4004 37 4105 37 4206 37 4307 37 4408 37 4509 37 4609 38 4709 39 4810 39 4910 40 5011 40 5111 41 5212 41 5313 41 5414 41 5515 41 5616 41 5716 42 5817 42 5917 43 6018 43 6119 43 6220 43 6321 43 6422 43 6523 43 6624 43 6725 43 6826 43 6927 43 7028 43 7129 43 7230 43 7331 43 7432 43 7533 43 7635 42 7736 42 7837 42 7939 41 8040 41 8141 41 8242 41 8343 41 8445 40 8546 40 8648 39 8750 38 8852 37 8955 35 9057 34 9161 31 9266 27 9375 19 9487 6
169b928039,89 13 189 14 288 16 387 18 485 21 583 24 682 26 781 28 880 30 980 31 1079 33 1179 34 1279 35 1379 36 1480 36 1580 37 1681 37 1782 37 1882 38 1983 38 2084 38 2184 39 2285 39 2385 40 2486 40 2586 41 2686 42 2786 43 2886 44 2987 44 3087 45 3188 45 3290 44 3391 44 3494 42 3597 40 3701 37 3806 33 3911 29 4014 27 4120 22 4226 17 4331 13 4436 9 4541 5 4646 1
169ef6df9c,2011 10 2105 17 2191 32 2285 39 2381 44 2477 49 2575 52 2674 54 2773 56 2873 57 2973 58 3074 58 3175 58 3276 58 3378 57 3480 56 3582 55 3683 55 3785 54 3886 54 3988 53 4089 53 4190 53 4291 53 4392 53 4493 53 4594 53 4696 52 4797 52 4899 51 4999 52 5100 52 5200 53 5300 54 5400 55 5500 56 5600 57 5702 56 5804 55 5908 52 6011 50 6114 48 6216 47 6318 46 6418 47 6518 48 6618 49 6718 50 6817 52 6917 53 7017 54 7118 54 7218 55 7318 56 7419 56 7521 55 7624 15 7662 15 7771 7 7877 2
16d12d560d,37 65 138 65 240 64 342 63 444 62 547 60 649 59 752 57 854 56 956 55 1058 54 1161 52 1263 51 1366 49 1468 48 1571 46 1673 45 1775 44 1877 43 1980 41 2082 40 2185 38 2288 36 2392 33 2495 31 2598 29 2702 26 2806 23 2908 22 3011 20 3114 18 3217 16 3319 15 3421 14 3523 13 3626 11 3729 9 3832 7 3935 5 4039 2
16d8e1d384,74 28 176 27 277 27 378 27 480 26 581 26 682 26 783 26 885 25 986 25 1087 25 1189 24 1290 24 1391 24 1493 23 1594 23 1695 23 1796 23 1898 22 1999 22 2100 22 2201 22 2302 22 2403 22 2504 22 2605 22 2706 22 2808 21 2909 21 3010 21 3111 21 3212 21 3314 20 3415 20 3516 20 3616 21 3717 21 3819 20 3920 20 4022 19 4123 19 4224 19 4326 18 4427 18 4528 18 4629 18 4730 18 4831 18 4932 18 5033 18 5135 17 5236 17 5337 17 5438 17 5538 18 5639 18 5740 18 5841 18 5943 17 6044 17 6145 17 6247 16 6348 16 6449 16 6550 16 6651 16 6752 16 6853 16 6954 16 7055 16 7157 15 7258 15 7359 15 7461 14 7562 14 7664 13 7765 13 7866 13 7968 12 8069 12 8170 12 8271 12 8372 12 8473 12 8575 11 8676 11 8777 11 8878 11 8980 10 9081 10 9182 10 9283 10 9384 10 9485 10 9586 10 9687 10 9788 10 9889 10 9991 9 10092 9 10193 9
16dea35a1c,3838 1 3937 3 4036 5 4136 6 4235 8 4334 10 4433 12 4533 13 4633 14 4733 15 4832 17 4931 19 5031 20 5131 21 5230 23 5330 24 5430 25 5529 27 5629 28 5728 30 5828 31 5927 33 6027 34 6127 35 6226 37 6326 38 6427 38 6527 39 6627 40 6727 41 6827 42 6927 43 7027 44 7127 45 7227 46 7326 48 7426 49 7525 51 7624 53 7723 55 7822 57 7922 58 8021 60 8120 62 8220 63 8319 65 8418 67 8518 68 8617 70 8716 72 8816 73 8915 75 9014 77 9113 79 9212 81 9312 82 9411 84 9511 85 9610 87 9710 88 9809 90 9908 92 10007 94 10107 95
16fe0e5148,1718 17 1819 23 1920 29 2021 37 2122 44 2223 52 2324 58 2425 64 2526 68 2627 74 2724 90 2820 4719 7541 76 7664 37 7772 21 7879 9 7980 6 8081 1
1702e1317f,1 8686 8693 95 8799 84 8906 70 9013 42
17050aa15e,1112 4 1213 11 1314 34 1415 44 1516 53 1572 4 1617 8585
170a1cb9c7,1 4444 4449 97 4554 93 4658 90 4761 88 4863 87 4965 86 5067 85 5169 84 5270 84 5372 83 5473 83 5575 82 5676 82 5777 82 5878 82 5980 81 6082 80 6184 79 6286 78 6389 76 6491 75 6593 74 6695 73 6798 71 6902 68 7005 66 7106 66 7207 17 7228 45 7308 17 7332 42 7408 19 7436 39 7509 19 7538 38 7610 20 7639 38 7711 20 7741 37 7812 20 7843 36 7913 20 7946 34 8015 19 8048 33 8116 19 8149 33 8217 19 8250 33 8319 19 8351 33 8421 17 8451 34 8523 16 8551 35 8625 17 8652 35 8728 18 8751 37 8831 58 8934 56 9036 55 9138 54 9240 53 9342 52 9445 50 9547 49 9649 48 9751 47 9853 46 9955 45 10056 45 10158 44
17170c3fb1,5170 6 5262 26 5354 43 5455 47 5556 52 5657 57 5758 60 5859 63 5960 66 6061 69 6162 71 6263 73 6364 75 6465 77 6566 80 6667 82 6768 84 6869 87 6970 89 7071 93 7172 96 7273 2020 9299 95 9402 93 9506 90 9608 89 9710 88 9812 87 9915 85 10018 83 10119 83
1717b6750a,1 80 102 80 203 81 304 82 405 82 506 82 607 82 708 82 809 82 910 82 1011 81 1112 81 1213 81 1314 81 1415 81 1516 81 1617 80 1718 80 1819 80 1920 80 2021 80 2122 80 2223 80 2324 79 2425 79 2526 78 2627 77 2728 77 2829 76 2930 76 3031 75 3132 74 3233 74 3334 73 3435 73 3536 72 3637 72 3738 72 3839 71 3940 71 4041 70 4142 70 4243 69 4344 69 4445 68 4546 68 4647 67 4748 67 4849 67 4950 66 5051 66 5152 66 5253 65 5354 65 5455 65 5556 65 5657 65 5758 65 5859 65 5960 65 6061 65 6162 65 6263 65 6364 65 6465 65 6566 65 6667 65 6768 64 6869 64 6970 65 7071 65 7172 65 7273 65 7374 65 7475 66 7576 66 7677 66 7778 67 7879 67 7980 68 8081 68 8182 69 8283 69 8384 70 8485 70 8586 71 8687 71 8788 72 8889 72 8990 73 9091 73 9192 74 9293 74 9394 75 9495 75 9596 75 9697 75 9798 76 9899 76 10000 75 10101 76
17234b98a7,3837 2 3935 5 4032 9 4128 14 4224 19 4321 23 4419 26 4515 31 4611 36 4707 41 4803 46 4899 51 4996 55 5092 60 5188 65 5286 68 5383 72 5481 75 5578 79 5676 82 5774 85 5872 88 5969 92 6066 4136
172d24f19c,1 7091 7102 88 7209 81 7312 78 7415 75 7519 72 7622 69 7725 67 7831 61 7936 56 8040 52 8144 49 8248 45 8351 42 8454 39 8558 35 8661 31 8765 26 8868 21 8972 18 9074 17 9177 15 9280 13 9383 11 9486 9 9588 8 9691 6
17312df29e,1 69 102 69 203 69 304 69 405 69 506 69 607 69 708 70 809 70 910 70 1011 70 1112 70 1213 70 1314 70 1415 70 1516 70 1617 70 1718 70 1819 70 1920 70 2021 70 2122 71 2223 71 2324 71 2425 71 2526 71 2627 71 2728 71 2829 71 2930 72 3031 72 3132 72 3233 72 3334 73 3435 73 3536 73 3637 73 3738 73 3839 73 3940 73 4041 73 4142 73 4243 73 4344 73 4445 73 4546 73 4647 74 4748 74 4849 74 4950 74 5051 75 5152 76 5253 76 5354 77 5455 78 5556 80 5657 81 5758 83 5859 84 5960 86 6062 87 6165 86 6269 85 6372 85 6475 85 6578 84 6681 83 6785 81 6888 80 6991 80 7095 77 7198 75 7301 73 7404 71 7506 70 7610 67 7713 65 7817 62 7920 60 8023 58 8125 57 8228 55 8330 54 8433 52 8536 50 8638 49 8741 47 8843 46 8945 45 9047 44 9149 43 9251 42 9353 41 9455 40 9557 39 9658 39 9760 38 9861 38 9963 37 10064 37 10166 36
173abc7490,1 53 102 53 203 53 304 52 405 52 506 51 607 51 708 51 809 50 910 50 1011 50 1112 49 1213 49 1314 49 1415 49 1516 48 1617 48 1718 47 1819 47 1920 46 2021 46 2122 46 2223 45 2324 45 2425 44 2526 43 2627 43 2728 42 2829 42 2930 41 3031 41 3132 40 3233 40 3334 39 3435 39 3536 38 3637 38 3738 38 3839 37 3940 37 4041 37 4142 36 4243 36 4344 36 4445 35 4546 35 4647 35 4748 34 4849 34 4950 33 5051 33 5152 32 5253 32 5354 32 5455 32 5556 31 5657 31 5758 31 5859 30 5960 30 6061 30 6162 29 6263 29 6364 28 6465 28 6566 27 6667 27 6768 26 6869 26 6970 25 7071 24 7172 23 7273 23 7374 22 7475 22 7576 22 7677 21 7778 21 7879 20 7980 20 8081 19 8182 19 8283 18 8384 18 8485 17 8586 16 8687 15 8788 15 8889 14 8990 14 9091 13 9192 13 9293 12 9394 12 9495 11 9596 11 9697 10 9798 10 9899 9 10000 9 10101 8
173b50b4e0,1 5863 5875 88 5979 82 6092 70 6200 63 6306 58 6410 55 6513 53 6617 50 6727 41 6831 38 6934 36 7036 35 7139 33 7246 27 7351 23 7455 20 7559 17 7663 14 7766 12 7869 10 7974 6
174bc625a0,1 88 102 88 203 87 304 86 405 85 506 84 607 83 708 82 809 82 910 81 1011 80 1112 80 1213 79 1314 79 1415 78 1516 78 1617 78 1718 77 1819 78 1920 78 2021 78 2122 78 2223 79 2324 79 2425 79 2526 80 2627 80 2728 80 2829 80 2930 80 3031 80 3132 80 3233 80 3334 80 3435 80 3536 81 3637 81 3738 81 3839 81 3940 81 4041 82 4142 82 4243 82 4344 82 4445 82 4546 82 4647 83 4748 83 4849 83 4950 83 5051 83 5152 84 5253 84 5354 84 5455 84 5556 84 5657 84 5758 83 5859 83 5960 83 6061 83 6162 83 6263 83 6364 83 6465 82 6566 82 6667 82 6768 82 6869 82 6970 82 7071 82 7172 82 7273 82 7374 82 7475 82 7576 82 7677 81 7778 81 7879 81 7980 80 8081 80 8182 79 8283 79 8384 79 8485 79 8586 78 8687 78 8788 78 8889 78 8990 78 9091 78 9192 78 9293 78 9394 78 9495 78 9596 78 9697 78 9798 77 9899 77 10000 76 10101 76
1750f60b23,1 35 44 92 145 90 247 87 349 85 451 83 553 81 654 79 756 76 858 72 962 63 1066 54 1169 44 1275 39 1379 36 1483 33 1587 30 1690 28 1794 25 1898 22 2001 20 2104 18 2207 16 2310 14 2414 11 2518 8 2621 6 2724 4 2826 3
175804ae16,1 46 102 45 203 44 304 44 405 43 506 42 607 41 708 40 809 39 910 38 1011 37 1112 36 1213 35 1314 34 1415 33 1516 32 1617 31 1718 30 1819 29 1920 28 2021 27 2122 26 2223 25 2324 24 2425 23 2526 22 2627 21 2728 20 2829 19 2930 18 3031 18 3132 18 3233 17 3334 17 3435 17 3536 17 3637 17 3738 17 3839 18 3940 18 4041 18 4142 19 4243 19 4344 20 4445 20 4546 21 4647 21 4748 22 4849 22 4950 22 5051 23 5152 23 5253 23 5354 23 5455 23 5556 23 5657 23 5758 23 5859 23 5960 22 6061 22 6162 21 6263 20 6364 20 6465 19 6566 19 6667 18 6768 17 6869 16 6970 16 7071 15 7172 14 7273 13 7374 12 7475 11 7576 10 7677 9 7778 8 7879 7 7980 6 8081 6 8182 5 8283 4 8384 4 8485 3 8586 2 8687 1
175cf3b2e2,4306 38 4362 11 4375 7 4396 49 4454 92 4552 95 4651 97 4750 5452
175cf79569,1208 5 1304 10 1400 15 1466 15 1494 22 1560 60 1653 90 1747 2488 4238 4 4243 88 4344 86 4445 71 4518 9 4546 63 4647 58 4748 51 4849 40 4950 36 5051 34 5152 32 5253 30 5354 27 5455 25 5556 22 5657 19 5758 17 5859 13 5960 9 6061 4
175f61a717,5 97 107 96 209 95 311 94 413 93 515 92 618 90 721 88 826 84 930 81 1033 79 1134 79 1236 78 1338 77 1440 76 1543 74 1645 73 1747 72 1849 71 1949 72 2050 72 2150 73 2250 74 2350 75 2449 77 2547 80 2647 81 2747 82 2847 83 2949 82 3054 78 3158 75 3261 73 3364 71 3468 68 3571 66 3673 65 3776 63 3879 61 3981 60 4084 58 4186 57 4288 56 4389 56 4490 56 4591 56 4691 57 4792 57 4892 58 4992 59 5092 60 5192 61 5293 61 5393 62 5494 62 5594 63 5694 64 5794 65 5894 66 5994 67 6096 66 6199 64 6303 5 6330 34 6443 7 6462 3
176e1cf804,4745 3 4841 8 4936 14 5029 22 5125 27 5220 33 5315 39 5412 43 5510 46 5608 49 5706 52 5804 55 5903 57 6002 59 6101 61 6200 63 6299 65 6398 67 6497 69 6596 71 6696 72 6795 74 6895 75 6994 77 7094 78 7193 80 7293 81 7393 82 7494 82 7595 82 7696 82 7799 80 7901 79 8003 78 8105 77 8207 76 8309 75 8410 75 8513 73 8616 71 8718 70 8820 69 8922 68 9023 68 9124 68 9225 68 9325 69 9426 69 9527 69 9627 70 9728 70 9829 70 9930 70 10031 70 10132 70
1780e96886,1 4141 4143 100 4245 99 4347 98 4449 97 4551 96 4652 96 4753 96 4855 95 4956 95 5058 94 5160 93 5261 93 5363 92 5465 91 5568 89 5670 88 5773 86 5875 85 5977 84 6079 83 6182 81 6284 80 6386 79 6488 78 6590 77 6691 77 6792 77 6894 76 6996 75 7099 73 7202 71 7304 70 7407 68 7511 65 7614 63 7716 62 7819 60 7921 59 8024 57 8125 57 8227 56 8329 55 8430 55 8531 55 8633 54 8734 54 8836 53 8937 53 9038 53 9140 52 9241 52 9342 52 9444 51 9545 51 9646 51 9747 51 9848 51 9948 52 10049 52 10149 53
178c67d992,3532 4 3632 5 3733 5 3835 4 3936 4 4037 4 4138 4 4239 4 4341 3 4444 1 5756 2 5855 4 5953 7 6052 9 6150 12 6248 15 6346 18 6444 21 6541 25 6639 28 6736 32 6834 35 6932 38 7031 40 7130 42 7229 44 7328 46 7427 48 7527 49 7627 50 7728 50 7828 51 7929 51 8031 50 8132 50 8235 48 8338 46 8442 43 8545 41 8645 42 8743 45 8842 47 8940 50 9036 55 9136 56 9236 57 9337 57 9440 55 9546 50 9654 43 9757 41 9860 39 9963 37 10066 35 10167 35
17a938e17d,1 505 510 97 619 89 729 80 838 72 945 66 1051 61 1155 58 1259 55 1363 52 1467 49 1571 46 1675 43 1778 41 1882 38 1986 35 2089 33 2192 31 2295 29 2397 28 2499 27 2600 27 2702 26 2803 26 2904 26 3006 25 3107 25 3208 25 3310 24 3411 24 3512 24 3614 23 3715 23 3815 24 3916 24 4016 25 4117 25 4217 26 4317 27 4418 27 4518 28 4618 29 4719 29 4818 31 4917 33 5017 34 5116 36 5216 37 5315 39 5413 42 5512 44 5611 46 5710 48 5810 49 5909 51 6009 52 6108 54 6207 56 6307 57 6406 59 6506 60 6605 62 6705 63 6804 65 6902 68 7000 71 7099 73 7196 77 7293 81 7390 85 7488 88 7587 90 7686 92 7784 95 7881 2321
17ac6c1165,55 47 156 47 257 47 357 48 458 48 560 47 661 47 763 46 864 46 965 46 1066 46 1166 47 1267 47 1369 46 1471 45 1574 43 1676 42 1777 42 1879 41 1980 41 2081 41 2182 41 2283 41 2384 41 2486 40 2587 40 2689 39 2791 38 2893 37 2996 35 3098 34 3200 33 3302 32 3404 31 3506 30 3608 29 3709 29 3811 28 3912 28 4013 28 4114 28 4215 28 4316 28 4416 29 4516 30 4616 31 4716 32 4816 33 4916 34 5016 35 5117 35 5218 35 5319 35 5421 34 5524 32 5628 29 5732 26 5835 24 5940 20 6044 17 6149 13 6259 4
17b344c505,1513 3 1608 9 1707 11 1806 13 1906 14 2006 15 2105 17 2204 19 2302 22 2401 24 2500 26 2600 27 2699 29 2797 32 2895 35 2994 37 3094 38 3194 39 3294 40 3393 42 3493 43 3594 43 3694 44 3794 45 3894 46 3994 47 4094 48 4194 49 4294 50 4394 51 4493 53 4593 54 4693 55 4793 56 4893 57 4993 58 5093 59 5192 61 5292 62 5392 63 5491 65 5590 67 5690 68 5789 70 5888 72 5987 74 6085 77 6185 78 6284 80 6383 82 6483 83 6582 85 6681 87 6781 88 6880 90 6980 91 7079 93 7179 94 7278 96 7378 97 7477 2725
17bfcdb967,4445 36 4482 6 4546 52 4645 5557
17c1981f7d,304 11 405 20 431 18 506 52 607 56 708 65 809 79 904 3440 4361 84 4474 72 4584 63 4689 59 4793 56 4897 53 5001 50 5105 47 5208 9 5223 3 6864 5 6959 11 7054 17 7152 20 7251 22 7350 24 7450 25 7551 25 7651 26 7752 26 7853 26 7954 26 8054 27 8154 28 8253 30 8351 33 8449 36 8547 39 8646 41 8745 43 8845 41 8945 39 9045 38 9146 34 9248 30 9351 24 9455 17
17c6a6e9b8,5329 6 5421 34 5517 39 5613 44 5712 46 5810 49 5909 51 6007 54 6105 57 6204 59 6304 60 6404 61 6505 61 6606 61 6707 61 6808 61 6908 62 7009 62 7111 61 7213 60 7315 59 7418 57 7519 57 7621 56 7722 56 7823 56 7924 56 8025 56 8126 56 8226 57 8326 58 8426 59 8526 60 8626 61 8726 62 8826 63 8927 63 9028 63 9131 61 9233 60 9335 59 9437 58 9538 58 9640 57 9741 57 9843 56 9944 56 10045 56 10146 56
17d4b5e4e6,601 6 697 11 794 15 890 20 988 23 1087 25 1187 26 1287 27 1386 29 1483 33 1582 35 1681 37 1781 38 1881 39 1981 40 2081 41 2181 42 2281 43 2381 44 2482 44 2582 45 2681 47 2781 48 2880 50 2979 52 3078 54 3176 57 3276 58 3375 60 3475 61 3575 62 3674 64 3773 66 3871 69 3969 72 4067 75 4166 77 4264 80 4363 82 4462 84 4561 86 4660 88 4759 90 4858 92 4956 95 5055 97 5155 5047
17df03088f,3716 10 3814 25 3913 27 4011 30 4106 36 4203 40 4300 44 4397 48 4492 54 4589 58 4687 61 4786 81 4884 88 4979 1383 6364 97 6465 96 6566 95 6667 95 6768 94 6869 94 6970 93 7071 92 7172 91 7273 90 7374 89 7475 88 7576 87 7677 85 7778 83 7879 81 7980 79 8081 77 8182 75 8283 74 8384 73 8485 72 8586 70 8687 68 8788 66 8889 40 8935 18 8990 39 9037 15 9091 39 9138 11 9192 38 9239 8 9293 38 9339 7 9394 38 9440 5 9495 38 9541 4 9596 39 9638 8 9697 40 9738 8 9798 49 9899 48 10000 47 10101 47
17df5aa486,19 83 120 83 221 83 322 83 423 83 524 83 626 82 727 82 829 81 930 81 1031 81 1133 80 1234 80 1335 80 1437 79 1538 79 1639 79 1740 79 1841 79 1943 78 2044 78 2146 77 2247 77 2348 77 2449 77 2551 76 2652 76 2753 76 2854 76 2955 76 3056 76 3157 76 3258 76 3359 76 3460 76 3561 76 3662 76 3763 76 3865 75 3966 75 4066 76 4167 76 4268 76 4369 76 4470 76 4571 76 4672 76 4773 76 4874 76 4975 76 5075 77 5176 77 5277 77 5378 77 5479 77 5580 77 5681 77 5782 77 5883 77 5984 77 6085 77 6186 77 6287 77 6388 77 6489 77 6590 77 6691 77 6792 77 6893 77 6994 77 7095 77 7196 77 7297 77 7397 78 7498 78 7599 78 7700 78 7801 78 7901 79 8002 79 8103 79 8204 79 8304 80 8405 80 8506 80 8607 80 8707 81 8808 81 8909 81 9009 82 9110 82 9211 82 9312 82 9412 82 9512 82 9613 82 9713 83 9814 82 9915 82 10015 83 10116 82
17e8052ff2,22 80 121 82 219 85 317 88 415 91 515 92 615 93 714 95 814 96 915 96 1015 97 1116 97 1217 97 1319 96 1421 95 1524 93 1626 92 1729 90 1832 88 1936 85 2038 84 2141 82 2242 82 2344 81 2445 81 2547 80 2648 80 2750 79 2852 78 2953 78 3054 78 3156 77 3257 77 3358 77 3459 77 3559 78 3660 78 3760 79 3861 79 3960 81 4060 82 4160 83 4260 84 4360 85 4460 86 4561 86 4663 85 4765 84 4867 83 4969 82 5071 81 5172 81 5273 81 5374 81 5475 81 5576 81 5677 81 5778 81 5879 81 5980 81 6080 82 6180 83 6280 84 6380 85 6480 86 6581 86 6683 85 6784 85 6885 85 6986 85 7086 86 7186 87 7287 87 7388 87 7489 87 7590 87 7691 87 7792 87 7893 87 7995 86 8096 86 8198 85 8299 85 8400 85 8502 84 8603 84 8704 84 8805 84 8906 84 9007 84 9108 84 9209 84 9310 84 9412 83 9514 82 9615 82 9717 81 9818 81 9920 80 10022 79 10124 78
17ef7c6253,1 85 102 85 203 84 304 84 405 84 506 83 607 83 708 83 809 83 910 82 1011 82 1112 82 1213 82 1314 81 1415 81 1516 81 1617 81 1718 81 1819 81 1920 81 2021 81 2122 80 2223 80 2324 80 2425 79 2526 79 2627 78 2728 78 2829 77 2930 77 3031 76 3132 76 3233 76 3334 75 3435 75 3536 75 3637 75 3738 75 3839 75 3940 75 4041 75 4142 75 4243 75 4344 75 4445 75 4546 75 4647 75 4748 74 4849 74 4950 73 5051 73 5152 72 5253 72 5354 71 5455 71 5556 71 5657 71 5758 71 5859 71 5960 71 6061 70 6162 70 6263 70 6364 70 6465 70 6566 71 6667 71 6768 71 6869 72 6970 72 7071 72 7172 73 7273 73 7374 73 7475 73 7576 73 7677 73 7778 73 7879 73 7980 73 8081 73 8182 73 8283 73 8384 73 8485 73 8586 72 8687 72 8788 71 8889 71 8990 70 9091 70 9192 70 9293 69 9394 69 9495 69 9596 69 9697 68 9798 68 9899 68 10000 68 10101 68
17f3075bd2,8074 7 8170 12 8267 16 8363 21 8461 24 8557 29 8653 34 8748 40 8845 44 8941 49 9038 53 9134 58 9230 63 9325 69 9422 73 9517 79 9613 84 9707 91 9802 400
